time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
6925200.0,3000.0,-149008962072.90527,-3471811060.3613176,-149532.58535740932,210.81816063993045,-29892.0065502203,-0.05685437977597587,149053516492.68274,29893.794664735808,1.3675646133961186,-443577841.5376187,2227591431582560.5,0.00017785542669327434,9.479130996101446e-05,149598153224.1996,0.01670671169722801,4.2748404691376206e-05,344.4750158539465,118.51178798314444,365.25186204435306
6928200.0,3000.0,-149008302743.567,-3561486452.710364,-149703.15890129845,228.734428414079,-29891.582964327255,-0.05686131169513469,149054978866.50867,29893.502548295317,1.368166260579467,-443577838.30303377,2227591439505656.5,0.00017858462884716504,9.514699024412535e-05,149598154315.0745,0.016706717035984905,4.27313496718698e-05,344.46852401239664,118.51830105311038,365.2518660394968
6931200.0,3000.0,-149007589666.33478,-3651160558.1472816,-149873.7532275801,246.65008667492842,-29891.148609196392,-0.05686823470625528,149056441421.54074,29893.210398486255,1.3687678959124543,-443577835.0695953,2227591447425770.8,0.00017931357254953012,9.550253667177314e-05,149598155405.56277,0.016706722377504295,4.271428784261234e-05,344.46200952446577,118.52483676624188,365.2518700332247
6934200.0,3000.0,-149006822843.04694,-3740833344.3655424,-150044.368309536,264.56512892137243,-29890.703485620015,-0.05687514881321466,149057904157.24716,29892.918215415724,1.3693695193930537,-443577831.8373076,2227591455342893.0,0.00018004225681945242,9.585794878381917e-05,149598156495.66296,0.016706727721783898,4.2705754371776484e-05,344.4554723483431,118.53139516433804,365.2518740255313
6937200.0,3000.0,-149006002275.56128,-3830504779.061002,-150215.0041204594,282.4795486532966,-29890.247594394375,-0.056882054019899445,149059367073.09613,29892.62599919083,1.3699711310192937,-443577828.60617495,2227591463257011.5,0.00018077068068945198,9.621322605278739e-05,149598157585.3736,0.01670673306882146,4.268014372217372e-05,344.44891244217547,118.5379762892404,365.25187801641124
6940200.0,3000.0,-149005127965.75504,-3920174829.9319086,-150385.66063365538,300.39333937158074,-29889.78093631967,-0.0568889503302058,149060830168.55566,29892.333749918685,1.3705727307891529,-443577825.37620234,2227591471168114.8,0.00018149884304423933,9.656836796242465e-05,149598158674.69305,0.016706738418614614,4.2663061414616476e-05,344.4423297640674,118.54458018283054,365.2518820058585
6943200.0,3000.0,-149004199915.52502,-4009843464.67892,-150556.33782244063,318.30649457810136,-29889.303512200033,-0.05689583774803948,149062293443.0939,29892.041467706407,1.3711743187006258,-443577822.1473939,2227591479076193.2,0.00018222674295664625,9.692337408626096e-05,149598159763.6199,0.016706743771161228,4.265451769541303e-05,344.4357242720811,118.55120688703619,365.251885993868
6946200.0,3000.0,-149003218126.78754,-4099510651.005109,-150727.0356601436,336.21900777573404,-29888.81532284355,-0.056902716277315815,149063756896.17892,29891.749152661105,1.3717758947517733,-443577818.91975385,2227591486981235.2,0.00018295437945919268,9.72782438968203e-05,149598160852.1527,0.01670674912645903,4.2637425121015876e-05,344.4290959242365,118.55785644382526,365.2518899804344
6949200.0,3000.0,-149002182601.47836,-4189176356.615981,-150897.7541201045,354.1308724683558,-29888.31636906224,-0.05690958592195971,149065220527.27878,29891.456804889902,1.3723774589405935,-443577815.6932865,2227591494883229.8,0.00018368175159783588,9.763297690029527e-05,149598161940.29004,0.01670675448450584,4.262032569176552e-05,344.42244467851106,118.56452889520915,365.25189396555237
6952200.0,3000.0,-149001093341.55273,-4278840549.2194824,-151068.49317567534,372.0420821608474,-29887.806651672057,-0.05691644668590563,149066684335.8614,29891.164424499915,1.3729790112651135,-443577812.46799666,2227591502782166.2,0.0001844088582707237,9.798757262532434e-05,149598163028.03027,0.016706759845299315,4.26117734039917e-05,344.4157704928399,118.57122428323906,365.25189794921613
6955200.0,3000.0,-148999950348.98538,-4368503196.526013,-151239.25280021993,389.9526303590959,-29887.286171492902,-0.05692329857309765,149068148321.3947,29890.87201159827,1.373580551723348,-443577809.2438886,2227591510678032.8,0.00018513569852381337,9.834203053320852e-05,149598164115.37195,0.016706765208837304,4.258610623567307e-05,344.40907332511557,118.57794265001111,365.2519019314202
6958200.0,3000.0,-148998753625.77057,-4458164266.24844,-151410.03296711395,407.862510569997,-29886.754929348608,-0.05693014158748938,149069612483.34677,29890.579566292097,1.3741820803133666,-443577806.0209663,2227591518570819.5,0.00018586227147024824,9.869635018625499e-05,149598165202.31375,0.0167067705751177,4.2577547074449926e-05,344.4023531331881,118.5846840376654,365.2519059121598
6961200.0,3000.0,-148997503173.92197,-4547823726.102105,-151580.8336497449,425.77171630145733,-29886.212926066946,-0.056936975733044036,149071076821.18533,29890.287088688518,1.3747835970331759,-443577802.79923475,2227591526460515.5,0.00018658857596786445,9.905053109065635e-05,149598166288.854,0.016706775944138153,4.256042358810508e-05,344.3956098748652,118.59144848837924,365.25190989142885
6964200.0,3000.0,-148996198995.47278,-4637481543.804842,-151751.65482151223,443.6802410623968,-29885.66016247962,-0.05694380101373439,149072541334.3783,29889.994578894675,1.375385101880835,-443577799.57869786,2227591534347108.8,0.00018731461114324254,9.940457270771366e-05,149598167374.99133,0.016706781315896636,4.254329320963369e-05,344.3888435079118,118.59823604437858,365.25191386922234
6967200.0,3000.0,-148994841092.47562,-4727137687.076983,-151922.49645582732,461.5880783627512,-29885.096639422267,-0.05695061743354281,149074006022.39352,29889.702037017694,1.3759865948543926,-443577796.35936016,2227591542230589.2,0.00018804037597515373,9.975847458851115e-05,149598168460.72427,0.0167067866903909,4.252615593070689e-05,344.3820539900504,118.60504674792764,365.2519178455347
6970200.0,3000.0,-148993429467.00262,-4816792123.6413765,-152093.3585261135,479.49522171347434,-29884.52235773445,-0.056957424996461205,149075470884.69876,29889.40946316472,1.3765880759519118,-443577793.14122605,2227591550110946.0,0.0001887658694692435,0.00010011223623924146,149598169546.0513,0.016706792067618825,4.250901174297903e-05,344.3752412789607,118.61188064133563,365.2519218203606
6973200.0,3000.0,-148991964121.14536,-4906444821.223391,-152264.24100580608,497.40166462654054,-29883.937318259676,-0.056964223706491075,149076935920.76175,29889.11685744288,1.3771895451714182,-443577789.92430013,2227591557988167.8,0.00018949109059084585,0.00010046585715487434,149598170630.9709,0.016706797447578144,4.2500437055702084e-05,344.3684053322799,118.61873776695141,365.2519257936943
6976200.0,3000.0,-148990445057.0149,-4996095747.550934,-152435.14386835243,515.307400614947,-29883.341521845367,-0.05697101356764349,149078401130.05023,29888.824219959322,1.3777910025110034,-443577786.7085868,2227591565862242.8,0.00019021603834560634,0.00010081933680793374,149598171715.4815,0.016706802830266702,4.247470260765334e-05,344.36154610760235,118.62561816716868,365.2519297655302
6979200.0,3000.0,-148988872276.7417,-5085744870.354463,-152606.06708721194,533.2124231927163,-29882.734969342884,-0.056977794583939076,149079866512.03192,29888.5315508212,1.378392447968735,-443577783.49408984,2227591573733162.5,0.00019094071188697999,0.00010117267481684123,149598172799.58194,0.016706808215682642,4.246612099273443e-05,344.35466356247986,118.63252188442787,365.25193373586393
6982200.0,3000.0,-148987245782.47574,-5175392157.366991,-152777.01063585604,551.1167258748983,-29882.117661607506,-0.05698456675940803,149081332066.17444,29888.238850135647,1.3789938815426812,-443577780.28081423,2227591581600913.2,0.00019166511008624013,0.00010152587056433765,149598173883.2705,0.016706813603823565,4.2448952558237425e-05,344.34775765442146,118.63944896120391,365.2519377046892
6985200.0,3000.0,-148985565576.38644,-5265037576.324107,-152947.97448776837,569.0203021775732,-29881.489599498444,-0.05699133009809011,149082797791.94543,29887.946118009815,1.3795953032309116,-443577777.06876427,2227591589465486.2,0.00019238923197590683,0.00010187892365762164,149598174966.54572,0.0167068189946874,4.243177717717494e-05,344.34082834089327,118.6463994400192,365.2519416720007
6988200.0,3000.0,-148983831660.6627,-5354681094.963982,-153118.95861644458,586.9231456178533,-29880.850783878832,-0.05699808460403464,149084263688.81253,29887.653354550857,1.3801967130315358,-443577773.85794395,2227591597326869.2,0.00019311307665568619,0.00010223183354677143,149598176049.40622,0.016706824388272163,4.241459484110813e-05,344.33387557931877,118.65337336344048,365.25194563779354
6991200.0,3000.0,-148982044037.51276,-5444322681.027381,-153289.96299539256,604.8252497138857,-29880.20121561572,-0.05700483028130049,149085729756.24323,29887.360559865923,1.3807981109426126,-443577770.6483583,2227591605185051.8,0.00019383664299685158,0.00010258459976042538,149598177131.85037,0.016706829784575595,4.239740554158107e-05,344.32689932707854,118.66037077407206,365.25194960206136
6994200.0,3000.0,-148980202709.1644,-5533962302.257676,-153460.98759813237,622.7266079848546,-29879.540895580096,-0.05701156713395609,149087195993.7051,29887.06773406217,1.3813994969622534,-443577767.4400112,2227591613040023.2,0.00019455993011254638,0.00010293722182722199,149598178213.87683,0.01670683518359569,4.2371608517262924e-05,344.3198995415102,118.66739171456592,365.2519535647996
6997200.0,3000.0,-148978307677.86484,-5623599926.400861,-153632.0323981963,640.6272139509837,-29878.86982464685,-0.05701829516607942,149088662400.66565,29886.774877246753,1.3820008710885447,-443577764.2329072,2227591620891772.2,0.00019528293699497894,0.00010328969923090809,149598179295.48407,0.016706840585330375,4.2363006018236644e-05,344.3128761799087,118.67443622761529,365.2519575260025
7000200.0,3000.0,-148976358945.8807,-5713235521.205558,-153803.09736912884,658.5270611335383,-29878.188003694802,-0.057025014381758,149090128976.59235,29886.481989526837,1.3826022333195993,-443577761.02705044,2227591628740288.0,0.00019600566269010648,0.00010364203148889917,149598180376.67065,0.016706845989777636,4.234579577742147e-05,344.3058291995258,118.68150435595696,365.25196148566476
7003200.0,3000.0,-148974356515.49805,-5802869054.423031,-153974.18248448684,676.4261430548281,-29877.495433606688,-0.05703172478508891,149091595720.9526,29886.18907100958,1.383203583653505,-443577757.8224457,2227591636585559.8,0.0001967281061363885,0.0001039942181186108,149598181457.43503,0.016706851396935306,4.2319967293300036e-05,344.29875855757064,118.68859614236828,365.25196544378093
7006200.0,3000.0,-148972300389.02237,-5892500493.807199,-154145.28771783938,694.3244532382093,-29876.79211526916,-0.05703842638017875,149093062633.2139,29885.89612180214,1.383804922088402,-443577754.61909693,2227591644427576.5,0.00019745026643353108,0.00010434625862623563,149598182537.77585,0.01670685680680139,4.2311354294881073e-05,344.2916642112091,118.69571162967239,365.2519694003458
7009200.0,3000.0,-148970190568.77863,-5982129807.114645,-154316.4130427679,712.221985208087,-29876.07804957279,-0.05704511917114367,149094529712.8436,29885.603142011692,1.384406248622405,-443577751.4170086,2227591652266328.2,0.0001981721425871799,0.00010469815256285786,149598183617.6916,0.01670686221937389,4.2294123036054115e-05,344.28454611756416,118.70285086073483,365.2519733553539
7012200.0,3000.0,-148968027057.11115,-6071756962.104635,-154487.55843286624,730.1187324899173,-29875.353237412055,-0.05705180316210933,149095996959.30896,29885.310131745395,1.3850075632536165,-443577748.21618545,2227591660101802.2,0.00019889373350891995,0.00010504989935610989,149598184697.18063,0.01670686763465068,4.2276884754092465e-05,344.27740423371586,118.71001387846118,365.2519773087993
7015200.0,3000.0,-148965809856.3837,-6161381926.539119,-154658.72386174055,748.0146886102102,-29874.61767968535,-0.05705847835721094,149097464372.07742,29885.01709111042,1.3856088659801775,-443577745.0166313,2227591667933989.2,0.00019961503835220622,0.0001054014985907446,149598185776.24176,0.01670687305262982,4.226826297675103e-05,344.2702385167011,118.71720072580483,365.2519812606776
7018200.0,3000.0,-148963538968.9795,-6251004668.182748,-154829.9093030095,765.9098470965315,-29873.87137729499,-0.05706514476059321,149098931950.6162,29884.72402021394,1.3862101568002039,-443577741.8183509,2227591675762877.8,0.00020033605604206093,0.00010575294975050884,149598186854.8733,0.016706878473309244,4.225101414396717e-05,344.2630489235138,118.72441144575853,365.25198521098264
7021200.0,3000.0,-148961214397.30112,-6340625154.802888,-155001.11473030414,783.8042014775053,-29873.114331147182,-0.05707180237641039,149100399694.3926,29884.430919163126,1.3868114357118635,-443577738.62134844,2227591683588455.8,0.0002010567856378786,0.0001061042522967037,149598187933.07388,0.016706883896686984,4.222512768336661e-05,344.25583541110467,118.73164608136005,365.25198915970935
7024200.0,3000.0,-148958836143.77063,-6430243354.16963,-155172.34011726797,801.6977452828164,-29872.34654215206,-0.057078451208826216,149101867602.87387,29884.13778806515,1.387412702713272,-443577735.4256283,2227591691410715.0,0.00020177722614530486,0.00010645540585897362,149598189010.84198,0.01670688932276103,4.221649533579948e-05,344.2485979363813,118.73890467568924,365.2519931068521
7027200.0,3000.0,-148956404210.82944,-6519859234.0558,-155343.5854375571,819.5904720432127,-29871.568011223655,-0.05708509126201394,149103335675.52713,29883.84462702719,1.3880139578025719,-443577732.2311951,2227591699229642.2,0.0002024973765296735,0.00010680640984250524,149598190088.17612,0.016706894751529366,4.219922534312107e-05,344.2413364562084,118.74618727186886,365.2519970524057
7030200.0,3000.0,-148953918600.93835,-6609472762.236973,-155514.85066484008,837.4823752905072,-29870.77873927991,-0.05709172254015632,149104803911.81964,29883.55143615642,1.3886152009779436,-443577729.03805274,2227591707045227.5,0.00020321723590412802,0.00010715726379838275,149598191165.0749,0.016706900182990113,4.218194827982041e-05,344.2340509274071,118.75349391306696,365.25200099636476
7033200.0,3000.0,-148951379316.57767,-6699083906.491481,-155686.13577279806,855.3734485575808,-29869.978727242677,-0.0570983450474456,149106272311.21848,29883.258215560025,1.3892164322375025,-443577725.8462061,2227591714857460.0,0.00020393680316681612,0.00010750796724402167,149598192241.53668,0.016706905617141183,4.216466413720589e-05,344.2267413067556,118.7608246424914,365.25200493872353
7036200.0,3000.0,-148948786360.247,-6788692634.60043,-155857.44073512478,873.2636853783844,-29869.1679760377,-0.05710495878808351,149107740873.19086,29882.964965345185,1.3898176515794687,-443577722.6556587,2227591722666329.5,0.00020465607753837896,0.00010785851971928335,149598193317.56036,0.01670691105398086,4.215601940843493e-05,344.219407550989,118.76817950339898,365.25200887947784
7039200.0,3000.0,-148946139734.46542,-6878298914.347707,-156028.76552552657,891.1530792879411,-29868.346486594637,-0.05711156376628127,149109209597.2038,29882.671685619076,1.3904188590019562,-443577719.4664158,2227591730471824.0,0.0002053750578229038,0.00010820892068546884,149598194393.14407,0.01670691649350688,4.213872463051385e-05,344.2120496167989,118.77555853908095,365.2520128186207
7042200.0,3000.0,-148943439441.7713,-6967902713.519997,-156200.11011772245,909.041623822349,-29867.51425984704,-0.057118159986259576,149110678482.72437,29882.37837648889,1.3910200545031581,-443577716.2784811,2227591738273932.8,0.0002060937431872829,0.00010855916965999367,149598195468.28662,0.01670692193571758,4.211276914629545e-05,344.2046674608338,118.78296179288066,365.25201675614795
7045200.0,3000.0,-148940685484.7225,-7057503999.906789,-156371.4744854441,926.9293125187833,-29866.67129673237,-0.05712474745224858,149112147529.2196,29882.085038061803,1.3916212380812536,-443577713.0918595,2227591746072645.5,0.000206812132529664,0.00010890926618271919,149598196542.98633,0.016706927380610824,4.21041137625546e-05,344.19726103969884,118.79038930817735,365.25202069205346
7048200.0,3000.0,-148937877865.8962,-7147102741.30039,-156542.85860243594,944.8161389154982,-29865.817598191978,-0.057131326168487914,149113616736.15656,29881.791670445004,1.392222409734408,-443577709.90655494,2227591753867951.2,0.00020753022496319056,0.000109259209759838,149598197617.24188,0.016706932828184817,4.208679765499e-05,344.18983030995605,118.79784112839882,365.25202462633223
7051200.0,3000.0,-148935016587.889,-7236698905.49594,-156714.26244245504,962.70209655183,-29864.95316517112,-0.05713789613922665,149115086103.00214,29881.49827374569,1.3928235694608253,-443577706.72257185,2227591761659839.0,0.0002082480194800708,0.00010960899989754277,149598198691.0518,0.016706938278437698,4.2069474419987765e-05,344.18237522812393,118.80531729701521,365.252028558979
7054200.0,3000.0,-148932101653.3169,-7326292460.291417,-156885.68597927128,980.5871789681989,-29864.07799861894,-0.057144457368723325,149116555629.22333,29881.204848071036,1.3934247172586691,-443577703.53991485,2227591769448297.5,0.0002089655150456388,0.00010995863609080326,149598199764.4145,0.016706943731367416,4.20521440487395e-05,344.1748957506778,118.81281785753647,365.252032489988
7057200.0,3000.0,-148929133064.81522,-7415883373.487655,-157057.12918666736,998.4713797061117,-29863.19209948849,-0.057151009861245904,149118025314.2871,29880.911393528237,1.3940258531261809,-443577700.3585878,2227591777233317.0,0.000209682710786475,0.00011030811790192656,149598200837.32864,0.016706949186972186,4.2034806532418696e-05,344.1673918340497,118.82034285352051,365.2520364193542
7060200.0,3000.0,-148926110825.03867,-7505471612.88835,-157228.59203843874,1016.3546923081637,-29862.295468736706,-0.05715755362107179,149119495157.66025,29880.617910224493,1.3946269770614974,-443577697.1785956,2227591785014885.5,0.00021039960560072728,0.00011065744479221372,149598201909.79263,0.016706954645250138,4.201746186218061e-05,344.15986343462805,118.8278923285656,365.2520403470718
7063200.0,3000.0,-148923034936.66135,-7595057146.300076,-157400.0745083938,1034.2371103180415,-29861.38810732442,-0.057164088652487816,149120965158.80975,29880.324398266985,1.3952280890628832,-443577693.99994206,2227591792792993.0,0.00021111619862841343,0.00011100661631274898,149598202981.8052,0.016706960106199376,4.200878684157361e-05,344.1523105087581,118.83546632631511,365.2520442731362
7066200.0,3000.0,-148919905402.37674,-7684639941.532295,-157571.57657035367,1052.1186272805248,-29860.47001621635,-0.05717061495979022,149122435317.2024,29880.030857762915,1.3958291891285246,-443577690.82263184,2227591800567628.2,0.00021183248882143013,0.00011135563195850207,149598204053.36472,0.016706965569818037,4.199143142383575e-05,344.14473301274165,118.8430648904548,365.2520481975413
7069200.0,3000.0,-148916722224.89767,-7774219966.397372,-157743.09819815253,1069.9992367414893,-29859.541196381117,-0.057177132547284674,149123905632.30502,29879.737288819473,1.3964302772566328,-443577687.6466692,2227591808338780.8,0.00021254847521229742,0.00011170449125811145,149598205124.4698,0.016706971036104294,4.197406882998875e-05,344.13713090283704,118.85068806471364,365.25205212028214
7072200.0,3000.0,-148913485406.9563,-7863797188.710582,-157914.63936563735,1087.8789322479086,-29858.601648791217,-0.05718364141928624,149125376103.5844,29879.44369154386,1.397031353445431,-443577684.4720584,2227591816106439.2,0.0002132641568469725,0.00011205319370654682,149598206195.11893,0.01670697650505635,4.195669905112371e-05,344.1295041352593,118.85833589286536,365.25205604135317
7075200.0,3000.0,-148910194951.30417,-7953371576.29012,-158086.20004666824,1105.7577073478567,-29857.65137442304,-0.05719014158011937,149126846730.50732,29879.15006604327,1.3976324176931398,-443577681.29880404,2227591823870593.0,0.00021397953269078937,0.00011240173882122377,149598207265.31067,0.01670698197667226,4.19393220783133e-05,344.12185266617985,118.86600841872476,365.25205996074914
7078200.0,3000.0,-148906850860.7122,-8042943096.95712,-158257.78021511808,1123.6355555905104,-29856.69037425686,-0.05719663303411791,149128317512.54056,29878.85641242489,1.398233469998019,-443577678.12691015,2227591831631231.5,0.00021469460183001687,0.0001127501261307807,149598208335.04358,0.016706987450950252,4.192193790261168e-05,344.11417645172685,118.8737056861522,365.2520638784647
7081200.0,3000.0,-148903453137.9706,-8132511718.535661,-158429.37984487292,1141.5124705261514,-29855.718649276845,-0.05720311578562508,149129788449.1508,29878.562730795944,1.3988345103582738,-443577674.9563809,2227591839388343.8,0.0002154093633240495,0.00011309835514141024,149598209404.31625,0.01670699292788867,4.190454651505445e-05,344.10647544798474,118.88142773905321,365.25206779449474
7084200.0,3000.0,-148900001785.889,-8222077408.85278,-158600.9989098318,1159.3884457061688,-29854.736200471034,-0.05720958983899348,149131259539.8047,29878.26902126361,1.3994355387721473,-443577671.78722113,2227591847141919.5,0.00021612381608447227,0.00011344642539297372,149598210473.1271,0.0167069984074855,4.189584811402352e-05,344.09874961099473,118.88917462137087,365.25207170883345
7087200.0,3000.0,-148896496807.29636,-8311640135.738486,-158772.63738390687,1177.2634746830613,-29853.74302883135,-0.05721605519858505,149132730783.96896,29877.975283935095,1.4000365552378804,-443577668.61943495,2227591854891946.8,0.00021683795918411684,0.00011379433634677221,149598211541.47473,0.016707003889739,4.1878445891833914e-05,344.0909988967543,118.8969463770962,365.2520756214757
7090200.0,3000.0,-148892938205.04092,-8401199867.025768,-158944.2952410233,1195.1375510104397,-29852.73913535361,-0.057222511868771114,149134202181.11023,29877.68151891761,1.4006375597537393,-443577665.45302665,2227591862638416.0,0.00021755179165550335,0.00011414208757633572,149598212609.35767,0.016707009374647485,4.186103643529617e-05,344.08322326121765,118.9047430502645,365.2520795324161
7093200.0,3000.0,-148889325981.9903,-8490756570.550609,-159115.97245511948,1213.0106682430287,-29851.724521037497,-0.0572289598539323,149135673730.6952,29877.38772631834,1.4012385523180007,-443577662.2880002,2227591870381315.5,0.00021826531259833785,0.00011448967855418819,149598213676.77457,0.016707014862209144,4.184361973538051e-05,344.0754226602952,118.91256468495227,365.25208344164975
7096200.0,3000.0,-148885660141.03146,-8580310214.151994,-159287.6690001469,1230.8828199366703,-29850.699186886577,-0.05723539915845861,149137145432.1903,29877.0939062445,1.4018395329288609,-443577659.12436056,2227591878120634.8,0.00021897852091076815,0.00011483710880896807,149598214743.7238,0.0167070203524222,4.1826195783038384e-05,344.0675970498541,118.92041132527946,365.25208734917055
7099200.0,3000.0,-148881940685.07068,-8669860765.671928,-159459.38485007026,1248.753999648325,-29849.663133908292,-0.057241829786749326,149138617285.06223,29876.800058803292,1.4024405015846193,-443577655.9621117,2227591885856363.5,0.00021969141567906313,0.00011518437788053669,149598215810.20398,0.016707025845284905,4.180876456920236e-05,344.0597463857178,118.9282830154109,365.25209125497366
7102200.0,3000.0,-148878167617.03357,-8759408192.955444,-159631.1199788674,1266.624200936074,-29848.616363113964,-0.05724825174321308,149140089288.77747,29876.506184101916,1.403041458283559,-443577652.80125827,2227591893588490.0,0.00022040399586855676,0.00011553148524141797,149598216876.2136,0.016707031340795427,4.1800046236385386e-05,344.0518706236662,118.93617979955299,365.2520951590534
7105200.0,3000.0,-148874340939.86505,-8848952463.850613,-159802.87436052953,1284.493417359123,-29847.558875518785,-0.057254665032267796,149141561442.80255,29876.21228224758,1.4036424030239238,-443577649.6418043,2227591901317003.8,0.00022111626056551794,0.00011587843042025038,149598217941.75122,0.01670703683895219,4.1773880320684304e-05,344.04396971943567,118.94410172195845,365.2520990614046
7108200.0,3000.0,-148870460656.52942,-8938493546.208557,-159974.64796906104,1302.3616424778031,-29846.490672141823,-0.05726106965834069,149143033746.60403,29875.91835334749,1.404243335804018,-443577646.4837537,2227591909041895.2,0.00022182820888309003,0.00011622521299056389,149598219006.81558,0.016707042339753456,4.176515470590072e-05,344.0360436287189,118.95204882692396,365.25210296202255
7111200.0,3000.0,-148866526770.0102,-9028031407.883465,-160146.4407784796,1320.2288698535735,-29845.411754006018,-0.05726746562586828,149144506199.6483,29875.62439750885,1.4048442566221064,-443577643.3271118,2227591916763151.5,0.0002225398396253603,0.00011657183236876802,149598220071.40488,0.016707047843197383,4.174769800515657e-05,344.0280923071652,118.9600211587837,365.25210686090065
7114200.0,3000.0,-148862539283.3103,-9117566016.732595,-160318.25276281624,1338.095093049024,-29844.32212213818,-0.05727385293929633,149145978801.4019,29875.330414838867,1.4054451654765152,-443577640.1718819,2227591924480763.8,0.00022325115203984428,0.00011691828816206145,149598221135.51794,0.016707053349282384,4.173023400188029e-05,344.02011571038014,118.9680187619233,365.25211075803463
7117200.0,3000.0,-148858498199.4519,-9207097340.616295,-160490.08389611536,1355.960305627877,-29843.221777568986,-0.05728023160307989,149147451551.33115,29875.036405444753,1.406046062365478,-443577637.018069,2227591932194719.8,0.00022396214501125257,0.00011726457982052235,149598222199.15317,0.01670705885800673,4.171276268689978e-05,344.0121137939258,118.97604168076687,365.2521146534187
7120200.0,3000.0,-148854403521.47653,-9296625347.398008,-160661.93415243473,1373.82450115499,-29842.11072133299,-0.057286601621683274,149148924448.90253,29874.74236943371,1.4066469472873424,-443577633.8656771,2227591939905009.5,0.0002246728176392913,0.00011761070689523493,149598223262.30917,0.01670706436936874,4.1695284051023696e-05,344.0040865133204,118.98408995978427,365.2521185470476
7123200.0,3000.0,-148850255252.44498,-9386150004.944292,-160833.80350584548,1391.6876731963578,-29840.9889544686,-0.05729296299958002,149150397493.58243,29874.448306912942,1.4072478202404015,-443577630.71471065,2227591947611622.8,0.0002253831689161688,0.0001179566689260605,149598224324.98447,0.016707069883366732,4.168654198487225e-05,343.99603382403893,118.99216364348771,365.252122438916
7126200.0,3000.0,-148846053395.43735,-9475671281.124819,-161005.69193043222,1409.549815319115,-29839.8564780181,-0.05729931574125291,149151870684.83722,29874.154217989664,1.4078486812229716,-443577627.5651736,2227591955314547.2,0.0002260931979415913,0.00011830246536307726,149598225387.17767,0.016707075399999112,4.166030477972305e-05,343.98795568151235,119.00026277643518,365.2521263290189
7129200.0,3000.0,-148841797953.55307,-9565189143.812399,-161177.59940029302,1427.410921091538,-29838.71329302763,-0.05730565985119395,149153344022.13315,29873.860102771083,1.4084495302333269,-443577624.4170709,2227591963013773.5,0.00022680290361370655,0.0001186480957798152,149598226448.88718,0.016707080919264126,4.1651555371923165e-05,343.9798520411284,119.00838740322465,365.2521302173504
7132200.0,3000.0,-148837488929.9108,-9654703560.882984,-161349.52588953942,1445.2709840830478,-29837.559400547205,-0.05731199533390435,149154817504.93665,29873.56596136441,1.4090503672698305,-443577621.2704062,2227591970709290.8,0.00022751228511284398,0.00011899355969368985,149598227510.11172,0.016707086441160233,4.163405104025207e-05,343.9717228582309,119.01653756850222,365.2521341039057
7135200.0,3000.0,-148833126327.64856,-9744214500.215681,-161521.47137229648,1463.1299978642114,-29836.394801630686,-0.057318322193894544,149156291132.714,29873.27179387685,1.4096511923308161,-443577618.12518376,2227591978401087.8,0.00022822134145808644,0.00011933885659967098,149598228570.84988,0.016707091965685816,4.161653934608506e-05,343.96356808812027,119.02471331695536,365.2521379886798
7138200.0,3000.0,-148828710149.9236,-9833721929.692766,-161693.4358227028,1480.987956006745,-29835.219497335802,-0.05732464043568413,149157764904.93137,29872.977600415605,1.4102520054145486,-443577614.98140883,2227591986089153.5,0.00022893007148039562,0.0001196839860039512,149598229631.09988,0.016707097492839,4.159902028012413e-05,343.955387686053,119.0329146933102,365.2521418716661
7141200.0,3000.0,-148824240399.91254,-9923225817.199696,-161865.41921491057,1498.8448520835157,-29834.033488724144,-0.05733095006380191,149159238821.0551,29872.683381087892,1.4108528065194217,-443577611.839085,2227591993773477.8,0.00022963847437353823,0.00012002894744639186,149598230690.8605,0.01670710302261841,4.157272783868142e-05,343.9471816072422,119.04114174234549,365.25214575286014
7144200.0,3000.0,-148819717080.81113,-10012726130.625113,-162037.4215230856,1516.7006796685441,-29832.836776861157,-0.057337251082785826,149160712880.55145,29872.389136000926,1.4114535956437455,-443577608.69821626,2227592001454050.0,0.0002303465492237831,0.00012037374045563136,149598231750.13037,0.016707108555022464,4.155519030242804e-05,343.9389498068572,119.04939450888098,365.2521496322568
7147200.0,3000.0,-148815140195.83453,-10102222837.860863,-162209.44272140728,1534.5554323370066,-29831.629362816144,-0.05734354349718301,149162187082.88654,29872.094865261908,1.4120543727858683,-443577605.55880773,2227592009130859.5,0.00023105429488896645,0.00012071836454908527,149598232808.90784,0.016707114090049463,4.154641875820317e-05,343.93069224002375,119.05767303777456,365.2521535098503
7150200.0,3000.0,-148810509748.21713,-10191715906.802008,-162381.4827840687,1552.4091036652374,-29830.411247662258,-0.057349827311549716,149163661427.52667,29871.800568978044,1.4126551379441583,-443577602.42086285,2227592016803895.2,0.0002317617105897294,0.0001210628192329462,149598233867.19165,0.016707119627697827,4.1528870111693484e-05,343.922408861824,119.06597737393466,365.25215738563577
